705566625123180546	@midnight #BadJobin5words The guy who did this @XFINITY #hackjob https://t.co/S0vrQa96SS	-43.68498229980469
705519946856427520	@midnight reality translator for Donald Trump #BadJobIn5Words	-34.2475700378418
705567772613451776	@midnight Nicole Simpson's Sunglasses Delivery Service. #Badjobin5words	-45.294837951660156
705528426657091585	@midnight Casting couch stain remover guy #BadJobIn5Words	-39.577186584472656
705567994299060225	Being Donald Trump's personal adviser   #BadJobIn5Words  @midnight	-34.57850646972656
705534085528039424	@midnight #BadJobIn5Words President of the United States	-23.2302188873291
705559366783492096	#BadJobIn5Words @midnight  Walmart liquor aisle vomit scraper	-43.909515380859375
705575452790763520	Host body for #alien larvae ? #BadJobIn5Words @midnight https://t.co/BQkIn7V2j4	-45.63306427001953
705521583817826305	Gynecologist after Chris Christie cunnilingus @midnight #BadJobIn5Words	-40.514060974121094
705543681747496961	The hairstylist for Bernie Sanders #BadJobIn5Words @midnight	-36.22480010986328
705502230221340672	@midnight #BadJobIn5Words   Fluffer for the  Republican frontrunner	-32.4720344543457
705555257628078080	Megyn Kelly Moderating Republican Debate #BadJobIn5Words @midnight	-39.60613250732422
705520217548591105	Martin Shkreli's Public Relations agent #BadJobIn5Words @midnight	-39.32776641845703
705514237855186944	Last night's @midnight was ONE OF THE BEST OF ALL-TIME! #BadJobIn5Words @marcellacomedy https://t.co/Vz2s3Jk0n5 https://t.co/Xx7ZFFP8oe	-54.559303283691406
705538376229789696	All you can eat dicks #BadJobIn5Words @midnight	-34.68311309814453
705538894415003648	Donut receipt maker and sorter  #BadJobIn5Words @midnight	-41.496116638183594
705538804623388672	Adolf Hitler's  tiny penis doctor #BadJobIn5Words @midnight	-36.294525146484375
705575266525929472	Stairway repair guy In heaven #BadJobIn5Words @midnight	-42.550113677978516
705555116846354432	Donald Trump's Creative Accounting Dwarf #BadJobIn5Words @midnight	-40.068397521972656
705509198193418241	#BadJobIn5Words @midnight  Moderator at GOP Debate Riot	-39.775726318359375
705503504501071872	@midnight #BadJobIn5Words Donald Trumps Personal Relations Manager	-36.61518859863281
705503623074086912	Hello ma'am, welcome to Walmart. #BadJobIn5Words @midnight	-43.64178466796875
705522506052952064	@midnight  Bend over. Here comes pressure.  #BadJobIn5Words	-44.86135482788086
705538393409613824	@midnight dildo factory, customer complaints department.  #BadJobIn5Words	-45.239967346191406
705521728127049728	Defending the Ghostbusters reboot. Yikes... #BadJobIn5Words @midnight	-45.01750946044922
705510592728199168	#BadJobIn5Words  @midnight  Bathroom Attendant at GOP Debate	-40.17167663574219
705549902512652289	"Late to @midnight #badjobin5words ""Rod Ryan Show Sports Desk"""	-53.5811653137207
705516336236109824	"@midnight #badjobin5words ""let's drain that abscess, doc!"""	-44.924800872802734
705511149970726912	The host of Singled Out #BadJobIn5Words @midnight	-34.24068069458008
705539382007066624	Anal bead retrieval technician trainer  #BadJobIn5Words @midnight	-44.79243469238281
705505821849841664	Donald Trump's Racial Harmony Advisor @midnight #BadJobIn5Words https://t.co/bbYrpgrwHm	-37.05862045288086
705517214775042048	Trump's late night Pube Fluffer #BadJobIn5Words @midnight	-42.39841079711914
705504952655835136	Anything to do with people #BadJobIn5Words @midnight	-29.60178565979004
705543159917387777	Chris Christie at Trump's Rally #BadJobIn5Words @midnight	-38.777584075927734
705564874697535490	@midnight I know it's late, but #BadJobIn5Words OBGYN for the Golden Girls	-53.07472229003906
705503469336014848	Los Angeles Meter Maid's Assistant.  #BadJobIn5Words @midnight	-42.50056457519531
705575716859957248	Publicist for the Foo Fighters . #BadJobIn5Words @midnight	-36.696102142333984
705548562709536768	@midnight  Just one more pleeeease?  FACT CHECKER FOR FOX NEWS #BadJobIn5Words   #@midnight	-66.86310577392578
705508096232333312	#BadJobIn5Words @midnight Chairperson of the Republican Party	-25.630420684814453
705513244471873536	Last night's @midnight was ONE OF THE BEST OF ALL-TIME! #BadJobIn5Words @marcellacomedy https://t.co/HZWygPaSuK https://t.co/LOmkPREMa8	-54.559303283691406
705515128423366657	Donald Trump's Bukkake Film Co-star @midnight #BadJobIn5Words	-42.4874382019043
705538492697223168	Trump's human toilet #BadJobIn5Words @midnight	-30.28993034362793
705566234230837248	@midnight #Badjobin5words Glory Hole Mop bucket guy	-43.192466735839844
705531976879624192	@Ti_FusedCynic @midnight #BadJobIn5Words Sketchy Indian Restaurant Bathroom Cleaner	-52.198081970214844
705509073538580480	@midnight @hardwick  Handjob is still a job! #BadJobIn5Words #PointsMe	-52.70127868652344
705565980395589633	Mitt Romney servicing Donald Trump #BadJobIn5Words @midnight	-35.04773712158203
705502697416368128	The next president of America.  #BadJobIn5Words @midnight	-33.87229919433594
705535518684090368	Murder clown dry cleaner/fluffer #BadJobIn5Words @midnight	-38.798397064208984
705568520017469440	Official driver for The Bachelor #BadJobIn5Words @midnight	-36.95356369018555
705518584026546176	Chris Christie dick pic editor #BadJobIn5Words @midnight	-40.61279296875
705539523334242304	Hard of Hearing Horse Whisperer #badjobin5words @midnight https://t.co/xtqkCR96w7	-31.563264846801758
705502099962880001	"@midnight  #BadJobIn5Words  PR Damage Control At @TotalBeauty  ""Whoopi, Oprah, they all look alike!"" (paraphrased)  https://t.co/TJd3kl5MNT"	-81.59931945800781
705504053153763328	https://t.co/7iYuO7Vh0g Men are failed women at birth. RT @fleshbasket: Gary Busey outreach summer intern #BadJobIn5Words @midnight	0.0
705526521524424704	US History Re-writer in Texas #BadJobIn5Words @midnight	-39.19834518432617
705527701986254849	@midnight gynecologist office clean up crew #badjobin5words	-35.81244659423828
705532856265736193	@midnight #BadJobIn5Words Minion in the Batman Universe	-37.548587799072266
705565719014932480	The Friday Crucifixion Cleanup Crew #BadJobIn5Words @midnight	-42.37933349609375
705510128934473728	Speech Writer for Sarah Palin @midnight #BadJobIn5Words https://t.co/pBcBjvCmLT	-35.182430267333984
705535421086879744	Shout out to these @midnight top tweeters! @jaredshroyer @TimKcomic #BadJobIn5Words Good luck tonight! 	-70.63175964355469
705504263397462016	Porn set butt plug wrangler @midnight #BadJobIn5Words	-43.04801559448242
705521728764547072	#BadJobIn5Words @midnight Arbitrary Henchman in action films	-37.768924713134766
705542933919891456	Donald Trump's Orange Base Applicator #BadJobIn5Words @midnight	-39.983154296875
705539621195677696	@midnight justin bieber dicktip taste tester #BadJobIn5Words https://t.co/RBVICmRvLF	-48.047183990478516
705538498187530240	Fluffer on a snuff film #BadJobIn5Words @midnight	-35.43301773071289
705537620093210625	@midnight Donald Trump Ball's Washer Drier #BadJobIn5Words	-42.35700225830078
705539006545526784	Sex toy quality control expert #BadJobIn5Words @midnight	-37.84803771972656
705541753181446145	#BadJobIn5Words @midnight In sewage. Not a plumber.	-43.323699951171875
705545952954716160	Donald Trump's comb over adviser #BadJobIn5Words @midnight	-35.6669921875
705514058489794560	Senior Center Panty Raid Specialist #BadJobIn5Words @midnight	-42.576698303222656
705522406937374725	@midnight #BadJobIn5Words Ted Cruz's happy face promoter	-40.18041229248047
705520492078194688	#BadJobIn5Words @midnight Mitt Romney knee pad cleaner	-37.402278900146484
705515075801493504	@midnight #badjobin5words Reading all of these tweets	-31.377948760986328
705544004461395969	Democratic pollster anywhere in Texas #BadJobIn5Words @midnight	-35.28357696533203
705538625648234497	Flight attendant and baby wrangler.  #BadJobIn5Words @midnight	-38.89511489868164
705547831298367488	@midnight #BadJobIn5Words Adolf Hitler's Personal Micropenis Caretaker	-41.38468933105469
705559314686148609	@midnight #badjobin5words post scandal Cosby sweater manufacturer	-38.52964782714844
705542238366003200	cc @MuppHits or Nani for babies doing cocaine. RT @NathynwithaY #badjobin5words @midnight Nanny for babies doing cocaine.	-96.30927276611328
705535342183514112	"@hardwick @midnight ""Does this taste like poison?"" #BadJobIn5Words"	-47.72901916503906
705548025540812801	@midnight #BadJobIn5Words Donald Trump's Wingman towards Ivanka	-39.82857131958008
705545821043863552	@midnight Oboists post-Mozart In The Jungle #BadJobIn5Words  (leeetle cheat)	-56.037662506103516
705555447592321024	@midnight Caitlyn Jenner's in house Gynecologist  #BadJobIn5Words	-44.76050567626953
705509870288642050	#BadJobIn5Words @midnight Drumpf's Lap Dog &amp; Bottom	-43.4093132019043
705573185899642881	Donald Trump's Ambassador to Mexico #BadJobIn5Words @midnight	-32.24565124511719
705538225151025152	@midnight Welcome to Allianz Global Assistance #BadJobIn5Words	-37.307212829589844
705570840796999680	Mitt Romney blowing Donald Trump #BadJobIn5Words @midnight	-35.06221008300781
705515982022959105	I draw your Furry OCs #BadJobIn5Words @midnight  #Spokenfromexperience	-48.325111389160156
705565748622708737	The Trump Campaign Complaint Deparment #BadJobIn5Words @midnight	-42.32402420043945
705507832754544641	#BadJobIn5Words @midnight Kim Jong Un's Food Taster	-35.71009063720703
705274536082583552	Carmen Sandiego's Global Positioning System.  #BadJobIn5Words @midnight	-44.15766525268555
705251223671332864	Becoming Your own Grandpa Somehow  #BadJobIn5Words @midnight	-41.88636779785156
705257921970577408	Assigned to defend Steph Curry. #badjobin5words @midnight	-41.58347702026367
705272546317488128	Offended person in comment section #BadJobIn5Words @midnight	-39.5004997253418
705248591678287873	Mine! Anyone else want it? #BadJobIn5Words @midnight	-42.61918640136719
705258013813252096	The Incredible Hulks personal seamstress. #BadJobIn5Words @midnight	-42.504600524902344
705251412771528704	Personal Clapper for Jeb Bush @midnight #BadJobIn5Words	-36.81396484375
705251202548801537	Russian cosmonaut dog circa 1957.  #BadJobIn5Words @midnight	-41.02589797973633
705278463733800960	Japanese soldier getting Godzilla duty @midnight #BadJobIn5Words	-39.58744812011719
705261248464687104	Kidnapping Liam Neesons family members #BadJobIn5Words @midnight	-42.094398498535156
